brand,name,option,price,rate,발색력,지속력,발림성,type,Closest_Personal_Color,x_coord,y_coord,Image URL,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,recommend_num
삐아,삐아 라스트 벨벳 틴트,썸머로즈,11000,4.672955975,2.550314465,2.150943396,2.481132075,립틴트,Summer Cool,0.40862147,-0.37869718,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/1528688539698041118.jpg,0.87752851,0.62903016,0.64030774,0.40862147,0.31065141,0.87752851,62
삐아,삐아 라스트 벨벳 틴트,썸머베리,11000,4.650735294,2.573529412,2.330882353,2.441176471,립틴트,Summer Cool,0.78221917,-0.34603418,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/6067781494492644266.jpg,0.84275146,0.59381657,0.64561326,0.78221917,0.32698291,0.84275146,99
삐아,삐아 NEW 글로우 틴트,썸머보틀,14000,4.950980392,2.654411765,2.566993464,2.714869281,립틴트,Summer Cool,0.78008896,-0.43798534,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/7676753890402711835.jpg,0.87373544,0.64179164,0.67904803,0.78008896,0.28100733,0.87373544,622
맥,MAC 맥 파우더 키스 리퀴드 립컬러,쏘리낫쏘리,49000,4.771428571,2.9,2.057142857,2.828571429,립틴트,Autumn Warm,0.01410181,0.33907788,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/3900790954865260775.jpg,0.54197864,0.22171266,0.1833211,0.01410181,0.66953894,0.54197864,36
페리페라,페리페라 잉크 글래스팅 립글로스,쏘왓,12000,4.666666667,2.166666667,2.166666667,2.5,립글로스,Spring Warm,0.21005774,-0.2204698,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/7789879394491140456.jpg,0.90852302,0.59451351,0.5684121,0.21005774,0.3897651,0.90852302,38
라카,라카 벌키 매트 립스틱,쏘피치,16000,3.0,2.0,2.0,2.0,립스틱,Summer Cool,0.40143834,-0.3366392,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/4028437677234535793.jpg,0.99718921,0.67441785,0.68537729,0.40143834,0.3316804,0.99718921,31
맥,MAC 러스터글래스 립스틱,씨쉬어,43000,4.830827068,2.748120301,2.191729323,2.763157895,립스틱,Winter Cool,0.99474263,0.3396965,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/8/3449296940139113776.jpg,0.63944262,0.21905756,0.23018743,0.99474263,0.66984825,0.63944262,197
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,아모리스트,14000,4.579439252,2.570093458,2.252336449,2.579439252,립틴트,Winter Cool,0.9710788,0.20895716,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/1867522460081877319.jpg,0.87753639,0.36449006,0.45504194,0.9710788,0.60447858,0.87753639,162
롬앤,롬앤 더 쥬시 래스팅 틴트,아몬드로즈,13000,4.74955595,2.678507993,2.209591474,2.69982238,립틴트,Spring Warm,0.20612948,-0.04224926,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3011864735289147335.jpg,0.73302451,0.44629411,0.43112751,0.20612948,0.47887537,0.73302451,289
토니모리,토니모리 겟잇틴트 글레이즈밤,아이스캔디,18000,4.910931174,2.87854251,2.765182186,2.898785425,립밤,Summer Cool,0.92457234,-0.79375366,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/5869345657309141626.jpg,0.85371666,0.7716942,0.80933352,0.92457234,0.10312317,0.85371666,6
토니모리,토니모리 겟잇틴트 워터풀버터,아일렛레드,16000,4.641025641,2.743589744,2.487179487,2.717948718,립틴트,Summer Cool,0.9278593,-0.54027892,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/8133865157781526687.jpg,0.7895952,0.63501318,0.65968297,0.9278593,0.22986054,0.78959649,24
홀리카홀리카,홀리카홀리카 하트크러쉬 베어 글레이즈 틴트,애시드로즈,14000,4.907407407,2.833333333,2.796296296,2.814814815,립틴트,Summer Cool,0.9155535,0.0198997,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/11/30667430649733715.jpg,0.97781998,0.48180016,0.71725436,0.9155535,0.50994985,0.97781998,150
토니모리,토니모리 겟잇틴트 워터풀버터,애프터코랄,16000,4.993355482,2.983388704,2.946843854,2.993355482,립틴트,Summer Cool,0.95213699,-0.43442128,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/1574810414023425048.jpg,0.79048235,0.59269185,0.62497631,0.95213699,0.28278936,0.79048235,2130
어뮤즈,어뮤즈 베베 틴트,애플라이크,20000,4.676165803,2.882124352,2.531088083,2.827720207,립틴트,Winter Cool,0.99253293,0.38765026,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/2456669169528685653.jpg,0.9004662,0.30401411,0.33728807,0.99253293,0.69382513,0.9004662,513
롬앤,롬앤 더 쥬시 래스팅 틴트,애플브라운,13000,4.636118598,2.636118598,2.239892183,2.657681941,립틴트,Spring Warm,0.02249768,0.09831182,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5857468490629343150.jpg,0.85920266,0.4948087,0.4227263,0.02249768,0.54915591,0.85920266,79
에뛰드,에뛰드 디어 달링 마커 틴트,애플캔디,11000,5.0,2.5,2.0,2.333333333,립틴트,Summer Cool,0.41180385,-0.23466124,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/421650252809086346.png,0.80631529,0.46286216,0.45982465,0.41180385,0.38266938,0.80631529,11
토니모리,토니모리 겟잇틴트 워터풀버터,애플팝,16000,4.410218254,2.661706349,2.188988095,2.540178571,립틴트,Summer Cool,0.95657393,-0.28708748,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/8849100051189641492.jpg,0.75012469,0.51288089,0.5387857,0.95657393,0.35645626,0.75012469,11949
어뮤즈,어뮤즈 듀 밤,앵두,20000,4.826845638,2.89261745,2.538255034,2.91409396,립밤,Winter Cool,0.9801373,0.59067996,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/8/4966699981933559353.jpg,0.96489149,0.1980011,0.28941662,0.9801373,0.79533998,0.96489149,596
라카,라카 프루티 글램 틴트,어도어,19000,4.929577465,2.690140845,2.598591549,2.683098592,립틴트,Summer Cool,0.79279173,-0.15410004,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/4235830759438271778.jpg,0.92315011,0.54579039,0.63692288,0.79279173,0.42294998,0.92315011,480
힌스,힌스 무드 인핸서 마뜨,어드레스,19000,4.726950355,2.641843972,2.273049645,2.407801418,립스틱,Spring Warm,0.07403279,-0.22036498,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/4403323704754587986.jpg,0.67546029,0.5138771,0.45993096,0.07403279,0.38981751,0.67550356,79
힌스,힌스 무드인핸서 워터 리퀴드 글로우,어딕티드,19000,4.548888889,2.657777778,2.486666667,2.613333333,립틴트,Summer Cool,0.8297964,-0.25624054,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/7/7802139429790118525.jpg,0.90861666,0.58458403,0.6041089,0.8297964,0.37187973,0.90863519,204
맥,MAC 맥 파우더 키스 리퀴드 립컬러,어리틀템드,49000,4.876146789,2.868501529,2.577981651,2.790519878,립틴트,Winter Cool,0.97918935,0.14786678,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/7577787623535404033.jpg,0.72154539,0.32381644,0.37591773,0.97918935,0.57393339,0.72154539,962
삐아,삐아 NEW 글로우 틴트,어텀보틀,14000,4.702058505,2.739978332,2.72156013,2.863488624,립틴트,Spring Warm,0.01130232,-0.35592876,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/8521892473556943387.jpg,0.80455388,0.57794363,0.56323023,0.01130232,0.32203562,0.80455388,742
롬앤,롬앤 블러 퍼지 틴트,언로즈,13000,4.699183303,2.753176044,2.332577132,2.630671506,립틴트,Winter Cool,0.98861672,0.31407656,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/4137575495834286354.JPG,0.8886081,0.31121962,0.35075828,0.98861672,0.65703828,0.8886081,841
힌스,힌스 슬림 스틱 멜팅 매트,언리파인드,17000,4.585551331,2.66539924,2.212927757,2.673003802,립스틱,Summer Cool,0.80898045,-0.31836574,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/8/4386447190370798742.jpg,0.68257188,0.49884483,0.52505506,0.80898045,0.34081713,0.68257188,222
헤라,헤라 센슈얼 파우더 매트 리퀴드,얼그레이,45000,4.828947368,2.776315789,2.473684211,2.776315789,립틴트,Spring Warm,0.01373671,-0.2451274,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/3/6614989648389574916.jpg,0.80897621,0.5461329,0.52651236,0.01373671,0.3774363,0.80897621,42
힌스,힌스 무드 인핸서 마뜨,얼루어,19000,4.668722467,2.61938326,2.253744493,2.572687225,립스틱,Summer Cool,0.83566608,-0.4450139,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/1908157801552468921.jpg,0.81479148,0.60940304,0.66439689,0.83566608,0.27749305,0.81481781,295
헤라,헤라 센슈얼 립앤치크,얼리라벤더,45000,4.8,2.2,2.6,2.8,립밤,Summer Cool,0.9122131,-0.59822248,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5584905839117108780.jpg,0.88212651,0.7130766,0.80181699,0.9122131,0.20088876,0.88212651,3
맥,MAC 맥 파우더 키스 리퀴드 립컬러,에스칸달로,49000,4.71875,2.8125,2.625,2.6875,립틴트,Winter Cool,0.98877157,0.4422225,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/6251525318307456036.jpg,0.73862785,0.22376549,0.26042861,0.98877157,0.72111125,0.73862785,59
토니모리,토니모리 겟잇틴트 워터풀버터,에프터코랄,16000,4.706896552,2.646551724,2.431034483,2.612068966,립틴트,Summer Cool,0.79249589,-0.292238,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/4155223273208517818.jpg,0.75099264,0.44641262,0.48354058,0.79249589,0.353881,0.75099264,138
라카,라카 프루티 글램 틴트,엔비,19000,4.667844523,2.883392226,2.141342756,2.872791519,립틴트,Winter Cool,0.78841578,-0.00045644,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/6449548176539165531.jpg,0.71873655,0.42883948,0.4808586,0.78841578,0.49977178,0.71873655,250
라카,라카 젤링 누드 글로스,엔젤링,15000,4.607142857,2.75,2.321428571,2.821428571,립글로스,Summer Cool,0.60862092,-0.52944896,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/744193325652752426.jpg,0.93973555,0.72641348,0.73449231,0.60862092,0.23527552,0.93973555,78
맥,MAC 맥 파우더 키스 리퀴드 립컬러,엘레강스이즈런드,49000,4.871428571,2.928571429,2.728571429,2.885714286,립틴트,Winter Cool,0.9604439,0.48039976,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/6958198209550630729.jpg,0.60408303,0.15840267,0.2600337,0.9604439,0.74019988,0.60408303,69
힌스,힌스 무드인핸서 워터 리퀴드 글로우,엠비언트,19000,4.877192982,2.824561404,2.912280702,2.824561404,립틴트,Spring Warm,0.04718882,-0.30241828,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/3/7653686377951066746.jpg,0.88395315,0.6086154,0.59108142,0.04718882,0.34879086,0.88398109,143
페리페라,페리페라 잉크 글래스팅 립글로스,엣지누드,12000,4.981651376,2.926605505,2.357798165,2.862385321,립글로스,Spring Warm,0.03100022,-0.28849612,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/3555388219382987402.jpg,0.75640088,0.55770767,0.50741116,0.03100022,0.35575194,0.75640088,92
삐아,삐아 라스트 벨벳 틴트,여리갑,11000,4.444444444,2.044444444,2.288888889,2.377777778,립틴트,Summer Cool,0.41148421,-0.17242644,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/11/4370588047710253983.jpg,0.8656487,0.54256207,0.54199791,0.41148421,0.41378678,0.8656487,23
페리페라,페리페라 워터 베어 틴트,여쿨러팅,12000,4.641190198,2.815052509,2.222287048,2.697782964,립틴트,Winter Cool,0.94669716,-0.03532714,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/4/8562737226471622696.jpg,0.81160441,0.43789566,0.54030955,0.94669716,0.48233643,0.81160441,909
3CE,3CE 레이지 팝 립 스테인,예이오어네이,18000,4.6875,2.796875,2.796875,2.703125,립틴트,Spring Warm,0.2151385,0.30235042,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/4356324957478753887.png,0.93829384,0.38733478,0.33156718,0.2151385,0.65117521,0.93829384,47
맥,MAC 러스터글래스 립스틱,오구디,43000,4.75,2.516666667,2.15,2.666666667,립스틱,Winter Cool,0.9874219,0.27852086,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2022/1/3750036120860929490.jpg,0.83366803,0.31392207,0.35633242,0.9874219,0.63926043,0.83366803,105
토니모리,토니모리 퍼펙트립스 쇼킹립 틴트,오렌지쇼킹,15000,4.642857143,2.857142857,2.928571429,2.642857143,립틴트,Spring Warm,0.05291149,0.266785,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/5778049703385232106.jpg,0.8676535,0.50047504,0.34868012,0.05291149,0.6333925,0.8676535,2
삐아,삐아 오버 글레이즈 스틱,오리지널글레이즈,14000,5.0,3.0,2.5,3.0,립글로스,Summer Cool,0.16198742,-0.98159394,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/5654546670654213233.jpg,0.88589924,0.88569933,0.87800478,0.16198742,0.00920303,0.88590621,1
토니모리,토니모리 겟잇틴트 컬러풀워터,오마이로즈,13000,4.433179724,2.539170507,2.470046083,2.511520737,립틴트,Summer Cool,0.41236159,-0.71255084,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/6/8194078655201456748.jpg,0.7412555,0.63994762,0.63589316,0.41236159,0.14372458,0.74216425,260
맥,MAC 맥 파우더 키스 리퀴드 립컬러,오버더토프,49000,4.714285714,2.571428571,2.142857143,2.571428571,립틴트,Autumn Warm,0.20740836,0.02113964,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/12/8545179050461750250.jpg,0.51893137,0.27731771,0.26164001,0.20740836,0.51056982,0.51893137,9
토니모리,토니모리 겟잇틴트 시럽스틱,오크와인,18000,5.0,3.0,3.0,3.0,립스틱,Summer Cool,0.94362518,-0.11707276,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/7/5364502357201747489.png,0.82548701,0.48987541,0.56305075,0.94362518,0.44146362,0.82548701,0
3CE,3CE 캐시미어 허그 립스틱,오트,22000,4.875,2.5,2.25,2.5,립스틱,Spring Warm,0.03212145,-0.36199136,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4023756824444742114.png,0.89325055,0.6686981,0.62336045,0.03212145,0.31900432,0.89325055,9
라카,라카 벌키 매트 립스틱,오프살몬,16000,4.428571429,2.857142857,2.571428571,2.142857143,립스틱,Autumn Warm,0.02247274,-0.0844382,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/9/7061208967040615957.jpg,0.69122345,0.4479386,0.41493123,0.02247274,0.4577809,0.69122345,0
맥,MAC 립스틱,올파이어드업,38000,4.343023256,2.706395349,2.328488372,2.194767442,립스틱,Winter Cool,0.95356358,0.6625203,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/5889436339853345197.jpg,0.749285,0.13307355,0.30654386,0.95356358,0.83126015,0.749285,204
페리페라,페리페라 워터 베어 틴트,웅니버스,12000,4.130252101,2.390756303,2.201680672,2.485714286,립틴트,Spring Warm,0.01440693,-0.07807392,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/2/8919793878347305537.jpg,0.8708121,0.51404208,0.4794135,0.01440693,0.46096304,0.8708121,3600
맥,MAC 맥 파우더 키스 립스틱,웍웍웍,43000,4.758064516,2.571428571,2.32718894,2.582949309,립스틱,Autumn Warm,0.20355893,0.63579578,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2020/6/3993932170574747665.jpg,0.70603991,0.15790729,0.14727877,0.20355893,0.81789789,0.70603991,181
롬앤,롬앤 블러 퍼지 틴트,웜밍업,13000,4.680064309,2.703644159,2.152733119,2.516613076,립틴트,Spring Warm,0.03109421,0.04710898,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2023/5/9023632122775261249.JPG,0.85553506,0.49134665,0.4077988,0.03109421,0.52355449,0.85553506,333
페리페라,페리페라 오버 블러 틴트,웜베서더,12000,4.784530387,2.574585635,2.710865562,2.753222836,립틴트,Spring Warm,0.03999977,-0.09028014,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/4831148366355702579.jpg,0.91706907,0.60377545,0.50485958,0.03999977,0.45485993,0.91706907,390
에뛰드,에뛰드 재창조 메이커 오버립,웜오버립,14000,4.65625,2.6,2.38125,2.63125,립스틱,Summer Cool,0.59560636,-0.55984628,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/4/7909457303663129482.png,0.67462682,0.61512262,0.60632318,0.59560636,0.22007686,0.67462682,56
페리페라,페리페라 오버 블러 틴트,웜캔두잇,12000,4.941176471,2.908088235,2.125,2.514705882,립틴트,Spring Warm,0.01087238,-0.0884018,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/4308429758839203384.jpg,0.75194651,0.44398583,0.42264399,0.01087238,0.4557991,0.75194651,10
페리페라,페리페라 잉크 글래스팅 립글로스,웨이투고,12000,4.7,2.6,2.0,2.5,립글로스,Summer Cool,0.94797743,-0.18258786,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/2/8983424204478447414.jpg,0.84948982,0.5285708,0.64303793,0.94797743,0.40870607,0.84948982,22
토니모리,토니모리 겟잇틴트 워터풀버터,윈터뱅쇼,16000,4.814465409,2.910691824,2.882389937,2.905660377,립틴트,Summer Cool,0.93534186,-0.41970278,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/414473062230545134.jpg,0.63001328,0.50497237,0.53088523,0.93534186,0.29014861,0.63001328,15000
삐아,삐아 NEW 글로우 틴트,윈터보틀,14000,4.653061224,2.757142857,2.659183673,2.857142857,립틴트,Summer Cool,0.94637947,-0.31594372,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5438217711625716704.jpg,0.7890225,0.54044749,0.63083852,0.94637947,0.34202814,0.7890225,882
맥,MAC 맥 파우더 키스 립스틱,유어버긴레이디,43000,4.101694915,1.440677966,1.288135593,1.440677966,립스틱,Winter Cool,0.9941259,0.762864,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2021/2/4316140973700152698.jpg,0.84506682,0.10723535,0.13320785,0.9941259,0.881432,0.84506682,28
3CE,3CE 캐시미어 허그 립스틱,유어사이드,22000,4.684210526,2.631578947,2.315789474,2.526315789,립스틱,Summer Cool,0.96469096,-0.16555708,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6740347602876405715.png,0.91473278,0.55701074,0.63398273,0.96469096,0.41722146,0.91473278,20
